,run,epoch,loss,valid_loss,epoch duration,run duration,lr,batch_size,likelihood_fn,hidden_channels,dropout_rate,linear_model,k
149,5,30,-7.110171006174545,-6.727288183413054,2.7759928703308105,86.27634596824646,0.005,128,gamma,"[100, 100]",0,False,4
150,6,1,-6.97313988614543,-6.620324907432261,2.62701416015625,2.629606008529663,0.005,128,gamma,"[100, 100]",0,False,5
151,6,2,-7.013776676525407,-6.594898895507581,2.6569018363952637,5.34406304359436,0.005,128,gamma,"[100, 100]",0,False,5
152,6,3,-7.027466117293876,-6.613154769139855,2.6933400630950928,8.094237089157104,0.005,128,gamma,"[100, 100]",0,False,5
153,6,4,-7.027677071456418,-6.62424182107574,2.599152088165283,10.748040914535522,0.005,128,gamma,"[100, 100]",0,False,5
154,6,5,-5.426208735609011,-6.632212230837659,2.6176178455352783,13.423961162567139,0.005,128,gamma,"[100, 100]",0,False,5
155,6,6,-7.031194575028126,-6.630854451146565,2.6271631717681885,16.108808994293213,0.005,128,gamma,"[100, 100]",0,False,5
156,6,7,-7.018947260798724,-6.627167349779292,2.6188859939575195,18.78292202949524,0.005,128,gamma,"[100, 100]",0,False,5
157,6,8,-7.0176746360512094,-6.625935503722806,2.610761880874634,21.44822120666504,0.005,128,gamma,"[100, 100]",0,False,5
158,6,9,-7.03545372181237,-6.608089872390816,2.6426727771759033,24.147244930267334,0.005,128,gamma,"[100, 100]",0,False,5
159,6,10,-7.036329450142307,-6.523904237700136,2.644299030303955,26.846856832504272,0.005,128,gamma,"[100, 100]",0,False,5
160,6,11,-7.036591842619782,-6.637941130682042,2.663408041000366,29.564871072769165,0.005,128,gamma,"[100, 100]",0,False,5
161,6,12,-7.003084920038296,-6.605732690199818,2.6491658687591553,32.27228808403015,0.005,128,gamma,"[100, 100]",0,False,5
162,6,13,-7.0371818700402615,-6.631139533790319,2.736144781112671,35.06380105018616,0.005,128,gamma,"[100, 100]",0,False,5
163,6,14,-7.04865660048891,-6.631730296403954,2.7106940746307373,37.8300359249115,0.005,128,gamma,"[100, 100]",0,False,5
164,6,15,-7.068403698044736,-6.638007631721465,2.7134640216827393,40.59796714782715,0.005,128,gamma,"[100, 100]",0,False,5
165,6,16,-7.075557463960902,-6.622850240061157,2.7095251083374023,43.36455011367798,0.005,128,gamma,"[100, 100]",0,False,5
166,6,17,-7.080424843957474,-6.629912935981625,2.7180237770080566,46.13778614997864,0.005,128,gamma,"[100, 100]",0,False,5
167,6,18,-7.077007255536652,-6.596892435103655,2.6553432941436768,48.84910798072815,0.005,128,gamma,"[100, 100]",0,False,5
168,6,19,-6.722247300503335,-6.631957892328501,2.77614426612854,51.67777919769287,0.005,128,gamma,"[100, 100]",0,False,5
169,6,20,-7.051734233845673,-6.64620591327548,2.8491158485412598,54.58408999443054,0.005,128,gamma,"[100, 100]",0,False,5
170,6,21,-7.047525217254554,-6.64102979671014,2.7022180557250977,57.34616804122925,0.005,128,gamma,"[100, 100]",0,False,5
171,6,22,-7.071303972982988,-6.634287078913889,2.697005033493042,60.1018590927124,0.005,128,gamma,"[100, 100]",0,False,5
172,6,23,-7.067240178530218,-6.636753100901842,2.648346185684204,62.805777072906494,0.005,128,gamma,"[100, 100]",0,False,5
173,6,24,-7.0435184537541895,-6.629785612813737,2.648197889328003,65.5086441040039,0.005,128,gamma,"[100, 100]",0,False,5
174,6,25,-7.060094287884597,-6.636088248538344,2.7643001079559326,68.32549500465393,0.005,128,gamma,"[100, 100]",0,False,5
175,6,26,-7.080926664838466,-6.637238074192091,2.859661102294922,71.241858959198,0.005,128,gamma,"[100, 100]",0,False,5
176,6,27,-6.1929446881038945,-6.618889699248891,3.0062437057495117,74.3055670261383,0.005,128,gamma,"[100, 100]",0,False,5
177,6,28,-7.039266772958919,-6.6446465222459095,310.75060415267944,385.11223697662354,0.005,128,gamma,"[100, 100]",0,False,5
178,6,29,-6.619061139930578,-6.595628361707847,2.9740097522735596,388.1373870372772,0.005,128,gamma,"[100, 100]",0,False,5
179,6,30,-7.058597388350865,-6.6272684553343995,2.906726121902466,391.10984897613525,0.005,128,gamma,"[100, 100]",0,False,5
180,7,1,-6.954094399174634,-6.628991245537212,4.814331769943237,4.817286968231201,0.005,128,gamma,"[100, 100]",0,False,6
181,7,2,-7.0060595465402535,-6.621213741306412,4.3971171379089355,9.31818699836731,0.005,128,gamma,"[100, 100]",0,False,6
182,7,3,-6.996408079662462,-6.628948794089649,3.540710210800171,12.938089847564697,0.005,128,gamma,"[100, 100]",0,False,6
183,7,4,-7.014800111307715,-6.62965687864313,3.243043899536133,16.24722671508789,0.005,128,gamma,"[100, 100]",0,False,6
184,7,5,-7.026347377439485,-6.636830684385802,3.147289752960205,19.45373272895813,0.005,128,gamma,"[100, 100]",0,False,6
185,7,6,-7.005025827971688,-6.634494154272895,3.3467040061950684,22.863765001296997,0.005,128,gamma,"[100, 100]",0,False,6
186,7,7,-7.020058531830781,-6.625984804704785,3.174438953399658,26.097744941711426,0.005,128,gamma,"[100, 100]",0,False,6
187,7,8,-7.027031465168417,-6.6245624872022555,2.9896388053894043,29.14705777168274,0.005,128,gamma,"[100, 100]",0,False,6
188,7,9,-7.022641558281697,-6.644809998571873,2.988377809524536,32.19346570968628,0.005,128,gamma,"[100, 100]",0,False,6
189,7,10,-7.032270943596416,-6.621248575809755,2.9379730224609375,35.18961477279663,0.005,128,gamma,"[100, 100]",0,False,6
190,7,11,-7.024206874144339,-6.610235218154757,3.094386100769043,38.34157991409302,0.005,128,gamma,"[100, 100]",0,False,6
191,7,12,-7.0136054460584685,-6.634546822133033,3.0541749000549316,41.45207095146179,0.005,128,gamma,"[100, 100]",0,False,6
192,7,13,-7.03706301955411,-6.618379795433659,3.164818048477173,44.67377686500549,0.005,128,gamma,"[100, 100]",0,False,6
193,7,14,-7.039242205393576,-6.6435022409024995,3.1567678451538086,47.88679885864258,0.005,128,gamma,"[100, 100]",0,False,6
194,7,15,-7.007257099569279,-6.625391317825568,3.2888219356536865,51.23747777938843,0.005,128,gamma,"[100, 100]",0,False,6
195,7,16,-7.02298498675771,-6.637457746032037,3.108867883682251,54.40599775314331,0.005,128,gamma,"[100, 100]",0,False,6
196,7,17,-7.031902976279711,-6.60960304364562,3.148494243621826,57.614585876464844,0.005,128,gamma,"[100, 100]",0,False,6
197,7,18,-7.0092044959973245,-6.639637367015607,3.122479200363159,60.798646688461304,0.005,128,gamma,"[100, 100]",0,False,6
198,7,19,-7.028320643153504,-6.638801447164855,3.122922897338867,63.97761368751526,0.005,128,gamma,"[100, 100]",0,False,6
199,7,20,-7.026199267837253,-6.631931523939497,3.394861936569214,67.42987394332886,0.005,128,gamma,"[100, 100]",0,False,6
200,7,21,-7.032478488709804,-6.643513211294224,3.6553800106048584,71.14594268798828,0.005,128,gamma,"[100, 100]",0,False,6
201,7,22,-7.028328875773145,-6.637218846302283,2.9634227752685547,74.1660418510437,0.005,128,gamma,"[100, 100]",0,False,6
202,7,23,-7.0294205054749535,-6.64380204187412,3.301330804824829,77.52270269393921,0.005,128,gamma,"[100, 100]",0,False,6
203,7,24,-7.041671001563107,-6.596154784391585,3.8151464462280273,81.41366577148438,0.005,128,gamma,"[100, 100]",0,False,6
204,7,25,-7.039598328353715,-6.638165616479359,3.5515646934509277,85.02602863311768,0.005,128,gamma,"[100, 100]",0,False,6
205,7,26,-7.03327497687653,-6.634815543497863,3.9234859943389893,89.04286575317383,0.005,128,gamma,"[100, 100]",0,False,6
206,7,27,-7.034019021874797,-6.641335512658483,3.63116192817688,92.7418806552887,0.005,128,gamma,"[100, 100]",0,False,6
207,7,28,-7.043265276146631,-6.627482462968481,3.867227077484131,96.69994759559631,0.005,128,gamma,"[100, 100]",0,False,6
208,7,29,-7.0461977093759245,-6.632401022765982,3.3846538066864014,100.15476775169373,0.005,128,gamma,"[100, 100]",0,False,6
209,7,30,-7.0337966758839405,-6.633331600184503,3.2621467113494873,103.47849988937378,0.005,128,gamma,"[100, 100]",0,False,6
210,8,1,-6.9954337669852,-6.507827592268586,2.9318315982818604,2.9344139099121094,0.005,128,gamma,"[100, 100]",0,False,7
211,8,2,-7.051934553191527,-6.502310862764716,2.970643997192383,5.96903395652771,0.005,128,gamma,"[100, 100]",0,False,7
212,8,3,-7.055075103467931,-6.511089646071196,2.971867799758911,9.000125885009766,0.005,128,gamma,"[100, 100]",0,False,7
213,8,4,-7.057427663837843,-6.518411456048488,2.9895920753479004,12.051724910736084,0.005,128,gamma,"[100, 100]",0,False,7
214,8,5,-7.062897226198124,-6.5186214245855805,2.9923057556152344,15.10346508026123,0.005,128,gamma,"[100, 100]",0,False,7
215,8,6,-7.0666385291921205,-6.5134719716385,3.0002048015594482,18.16721487045288,0.005,128,gamma,"[100, 100]",0,False,7
216,8,7,-7.077067956681243,-6.509762736503035,3.002113103866577,21.229432821273804,0.005,128,gamma,"[100, 100]",0,False,7
217,8,8,-7.065735786990389,-6.514957990311086,3.0062761306762695,24.29563879966736,0.005,128,gamma,"[100, 100]",0,False,7
218,8,9,-7.080157100177202,-6.50969317983836,3.0135388374328613,27.369154930114746,0.005,128,gamma,"[100, 100]",0,False,7
219,8,10,-7.074488510851,-6.48407109901309,3.008908748626709,30.434968948364258,0.005,128,gamma,"[100, 100]",0,False,7
220,8,11,-7.082918704750325,-6.525853403657675,2.994752883911133,33.4873948097229,0.005,128,gamma,"[100, 100]",0,False,7
221,8,12,-7.0749820700977235,-6.501813910156488,2.9960291385650635,36.54442596435547,0.005,128,gamma,"[100, 100]",0,False,7
222,8,13,-7.090684863387561,-6.494276830554009,2.990262031555176,39.59602904319763,0.005,128,gamma,"[100, 100]",0,False,7
223,8,14,-7.031401170841766,-6.489927581697702,3.030129909515381,42.683586835861206,0.005,128,gamma,"[100, 100]",0,False,7
224,8,15,-7.067843463685778,-6.498307862877846,2.995615005493164,45.73627495765686,0.005,128,gamma,"[100, 100]",0,False,7
225,8,16,-7.076565281072384,-6.524230651184917,2.995102882385254,48.78980088233948,0.005,128,gamma,"[100, 100]",0,False,7
226,8,17,-7.062212844146839,-6.512868794798851,2.969949960708618,51.81844091415405,0.005,128,gamma,"[100, 100]",0,False,7
227,8,18,-7.073017772646767,-6.524836930632591,2.996032953262329,54.87152171134949,0.005,128,gamma,"[100, 100]",0,False,7
228,8,19,-7.033940638349356,-6.503744510933757,2.9839518070220947,57.91508889198303,0.005,128,gamma,"[100, 100]",0,False,7
229,8,20,-7.073100767066135,-6.4874112891033295,3.010852098464966,60.9843647480011,0.005,128,gamma,"[100, 100]",0,False,7
230,8,21,-7.093221152849319,-6.416093834489584,2.9717650413513184,64.0169198513031,0.005,128,gamma,"[100, 100]",0,False,7
231,8,22,-7.096502448691696,-6.481160129234195,3.0032403469085693,67.0795648097992,0.005,128,gamma,"[100, 100]",0,False,7
232,8,23,-7.108569837441644,-6.501956398412585,3.0055429935455322,70.1439619064331,0.005,128,gamma,"[100, 100]",0,False,7
233,8,24,-7.077599140247144,-6.518028868734836,2.985032796859741,73.18909287452698,0.005,128,gamma,"[100, 100]",0,False,7
234,8,25,-7.089391365728743,-6.521989022567868,2.9661450386047363,76.21555304527283,0.005,128,gamma,"[100, 100]",0,False,7
235,8,26,-7.074284504508712,-6.5152185434475545,2.9755373001098633,79.25040006637573,0.005,128,gamma,"[100, 100]",0,False,7
236,8,27,-7.087137232278431,-6.522490789741278,2.9558188915252686,82.26604914665222,0.005,128,gamma,"[100, 100]",0,False,7
237,8,28,-7.089513913312679,-6.51768985837698,2.9630110263824463,85.2865219116211,0.005,128,gamma,"[100, 100]",0,False,7
238,8,29,-7.079064801308192,-6.51340740993619,2.999329090118408,88.34562993049622,0.005,128,gamma,"[100, 100]",0,False,7
239,8,30,-7.093130439139889,-6.510785401426256,3.034958839416504,91.43922781944275,0.005,128,gamma,"[100, 100]",0,False,7
240,9,1,-6.916527557591779,-6.611658512345897,2.8085811138153076,2.8106689453125,0.005,128,gamma,"[100, 100]",0,False,8
241,9,2,-6.963276184589491,-6.62752177131256,2.877094030380249,5.751927852630615,0.005,128,gamma,"[100, 100]",0,False,8
242,9,3,-6.96299168560483,-6.632645199762895,2.8671600818634033,8.6835298538208,0.005,128,gamma,"[100, 100]",0,False,8
243,9,4,-6.875162887135777,-6.645712358439528,2.8532800674438477,11.5985848903656,0.005,128,gamma,"[100, 100]",0,False,8
244,9,5,-6.978854245877047,-6.634739009325936,2.864316940307617,14.531463861465454,0.005,128,gamma,"[100, 100]",0,False,8
245,9,6,-6.982440576640838,-6.646334482519419,2.986142158508301,17.576088905334473,0.005,128,gamma,"[100, 100]",0,False,8
246,9,7,-6.9870833016316825,-6.642312992339166,3.047884225845337,20.689002990722656,0.005,128,gamma,"[100, 100]",0,False,8
247,9,8,-6.985815322508506,-6.643448240404961,3.228614330291748,23.985697984695435,0.005,128,gamma,"[100, 100]",0,False,8
248,9,9,-6.992519595207424,-6.61684635181555,3.211275100708008,27.256860733032227,0.005,128,gamma,"[100, 100]",0,False,8
249,9,10,-6.993868756512983,-6.625678022235832,3.2195920944213867,30.54347586631775,0.005,128,gamma,"[100, 100]",0,False,8
250,9,11,-6.892176967585852,-6.558301901857325,2.832174777984619,33.42983078956604,0.005,128,gamma,"[100, 100]",0,False,8
251,9,12,-6.973298359682801,-6.620051185956737,2.8006250858306885,36.287682056427,0.005,128,gamma,"[100, 100]",0,False,8
252,9,13,-6.98413993371736,-6.636634592241889,2.7987968921661377,39.1408896446228,0.005,128,gamma,"[100, 100]",0,False,8
253,9,14,-6.987807028009257,-6.5922949146104335,2.78657603263855,41.98170590400696,0.005,128,gamma,"[100, 100]",0,False,8
254,9,15,-6.974555142100798,-6.639923408527502,2.7600440979003906,44.79599189758301,0.005,128,gamma,"[100, 100]",0,False,8
255,9,16,-6.853156685172965,-6.619054200265231,2.813347101211548,47.66599488258362,0.005,128,gamma,"[100, 100]",0,False,8
256,9,17,-6.983274230169593,-6.63449454947606,2.828435182571411,50.55154585838318,0.005,128,gamma,"[100, 100]",0,False,8
257,9,18,-4.412547096637411,-6.6355733671444375,2.798480987548828,53.40461206436157,0.005,128,gamma,"[100, 100]",0,False,8
258,9,19,-6.991372377938087,-6.570686122315042,2.7662301063537598,56.22878098487854,0.005,128,gamma,"[100, 100]",0,False,8
259,9,20,-6.930845838511756,-6.629254556242252,2.7761402130126953,59.0597460269928,0.005,128,gamma,"[100, 100]",0,False,8
260,9,21,-6.984873823725849,-6.639398565028338,2.9261600971221924,62.04278492927551,0.005,128,gamma,"[100, 100]",0,False,8
261,9,22,-6.990658461719478,-6.636624348643642,2.774953842163086,64.87313771247864,0.005,128,gamma,"[100, 100]",0,False,8
262,9,23,-6.995550953576324,-6.641534692489061,2.7734220027923584,67.70267176628113,0.005,128,gamma,"[100, 100]",0,False,8
263,9,24,-6.989277837035853,-6.638090676509294,2.7975380420684814,70.55561804771423,0.005,128,gamma,"[100, 100]",0,False,8
264,9,25,-6.985390316674469,-6.641659372604933,2.841895818710327,73.45330786705017,0.005,128,gamma,"[100, 100]",0,False,8
265,9,26,-6.951042117547551,-6.6400663372654245,2.7783539295196533,76.28802680969238,0.005,128,gamma,"[100, 100]",0,False,8
266,9,27,-6.992670848828937,-6.642296037017899,2.8038330078125,79.14562201499939,0.005,128,gamma,"[100, 100]",0,False,8
267,9,28,-6.993748534491303,-6.6275032566697805,2.8132927417755127,82.01395893096924,0.005,128,gamma,"[100, 100]",0,False,8
268,9,29,-6.992737892570846,-6.638240992622888,2.776883840560913,84.84846997261047,0.005,128,gamma,"[100, 100]",0,False,8
269,9,30,-6.987397774862587,-6.5988558670818405,2.7967329025268555,87.70226788520813,0.005,128,gamma,"[100, 100]",0,False,8
270,10,1,-6.991926958136657,-6.502670869819428,2.8144638538360596,2.8171310424804688,0.005,128,gamma,"[100, 100]",0,False,9
271,10,2,-7.047152912067527,-6.524226458939283,2.974622964859009,5.852293014526367,0.005,128,gamma,"[100, 100]",0,False,9
272,10,3,-7.053785349941512,-6.525623691905486,2.875769853591919,8.789620876312256,0.005,128,gamma,"[100, 100]",0,False,9
273,10,4,-7.055260681955256,-6.525653911362353,2.8188490867614746,11.66526198387146,0.005,128,gamma,"[100, 100]",0,False,9
274,10,5,-7.053719559336097,-6.537305773284874,2.7954111099243164,14.519906044006348,0.005,128,gamma,"[100, 100]",0,False,9
275,10,6,-7.050429125357665,-6.533772778942397,2.7925450801849365,17.372002124786377,0.005,128,gamma,"[100, 100]",0,False,9
276,10,7,-7.0632757503058095,-6.542218454574284,2.7829740047454834,20.212707996368408,0.005,128,gamma,"[100, 100]",0,False,9
277,10,8,-6.979807549160455,-6.49844953888341,2.8000059127807617,23.07388687133789,0.005,128,gamma,"[100, 100]",0,False,9
278,10,9,-7.061417718351479,-6.523735802424581,2.79672908782959,25.926876068115234,0.005,128,gamma,"[100, 100]",0,False,9
279,10,10,-7.030448911420483,-6.51995040819441,2.770793914794922,28.75129222869873,0.005,128,gamma,"[100, 100]",0,False,9
280,10,11,-7.075381487904095,-6.513719899481849,2.8002309799194336,31.607494115829468,0.005,128,gamma,"[100, 100]",0,False,9
281,10,12,-7.05249060912507,-6.513024486601353,2.811889886856079,34.47542405128479,0.005,128,gamma,"[100, 100]",0,False,9
282,10,13,-7.072816667841056,-6.543533751250882,2.8218863010406494,37.35592317581177,0.005,128,gamma,"[100, 100]",0,False,9
283,10,14,-7.0766308757778535,-6.495846708746333,2.7990870475769043,40.212989807128906,0.005,128,gamma,"[100, 100]",0,False,9
284,10,15,-7.07887655825042,-6.48716115677043,2.807281970977783,43.072782039642334,0.005,128,gamma,"[100, 100]",0,False,9
285,10,16,-7.0557787795269284,-6.53746053517649,2.83315110206604,45.9628689289093,0.005,128,gamma,"[100, 100]",0,False,9
286,10,17,-7.056371054136764,-6.5065903667556615,2.8082480430603027,48.82442116737366,0.005,128,gamma,"[100, 100]",0,False,9
287,10,18,-7.050339018964724,-6.517838157321277,2.8258817195892334,51.70501184463501,0.005,128,gamma,"[100, 100]",0,False,9
288,10,19,-7.0668057064376875,-6.535350331840546,2.839902877807617,54.60127091407776,0.005,128,gamma,"[100, 100]",0,False,9
289,10,20,-7.062345804991545,-6.538060886393252,2.841337203979492,57.49793815612793,0.005,128,gamma,"[100, 100]",0,False,9
290,10,21,-7.053617057869213,-6.5400867377849,2.806373119354248,60.36646103858948,0.005,128,gamma,"[100, 100]",0,False,9
291,10,22,-7.053720568253742,-6.522872630114618,2.771775960922241,63.194786071777344,0.005,128,gamma,"[100, 100]",0,False,9
292,10,23,-7.0641224278774795,-6.525333457675419,2.8464438915252686,66.09615516662598,0.005,128,gamma,"[100, 100]",0,False,9
293,10,24,-7.078398799293194,-6.533419133409073,2.7780916690826416,68.92763686180115,0.005,128,gamma,"[100, 100]",0,False,9
294,10,25,-7.077841671286344,-6.504208564758301,2.855630874633789,71.83774209022522,0.005,128,gamma,"[100, 100]",0,False,9
295,10,26,-7.074186893067278,-6.520542450347229,2.8961431980133057,74.78839015960693,0.005,128,gamma,"[100, 100]",0,False,9
296,10,27,-6.368069197319603,-6.528100404300187,2.8642079830169678,77.7097749710083,0.005,128,gamma,"[100, 100]",0,False,9
297,10,28,-7.0527438143942955,-6.53484547853862,2.8104209899902344,80.57692098617554,0.005,128,gamma,"[100, 100]",0,False,9
298,10,29,-7.055885851006305,-6.529555719345808,2.8016209602355957,83.4358298778534,0.005,128,gamma,"[100, 100]",0,False,9
299,10,30,-7.0690494415021305,-6.52886228979026,2.9095518589019775,86.402104139328,0.005,128,gamma,"[100, 100]",0,False,9
